hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow,SOC,power,TPV_height,TPV_density
10,1.0,0,2172.9999999999995,2673.000001267372,2672.928470959003,2665.5670767832585,2673.0,0.1223854429022286,1.0,15175.794958343122,1.0,266157.83833340486
10,1.0,360,2172.9999999999995,2672.9999744701545,2667.9350480270623,2633.468069234824,2672.999999751323,0.12238490519071113,0.9900000222105761,15175.727468780198,0.9999955780637417,266157.8316133084
10,1.0,720,2172.9999999999995,2672.999025690473,2662.839670911857,2625.300843272869,2672.999952660437,0.1223849055991092,0.9800000761281458,15175.69872257624,0.9999945777621496,266157.5936902054
10,1.0,1080,2172.9999999999995,2672.994509337333,2657.736417758669,2619.351174566823,2672.999431672359,0.12238490553460972,0.9700001846827541,15175.561636682129,0.9999897997165277,266156.46113649267
10,1.0,1440,2172.9999999999995,2672.9880337244485,2652.6323519035354,2613.7479115730994,2672.9986118975385,0.12238490549845278,0.960000403160652,15175.36508791553,0.9999829492652745,266154.8372669264
10,1.0,1800,2172.9999999999995,2672.977110773992,2647.527548123028,2608.624619438091,2672.9970272227115,0.12238490551309328,0.9500007956242986,15175.033562274542,0.9999713944481327,266152.0981586697
10,1.0,2160,2172.9999999999995,2672.960460865546,2642.423490594369,2603.6118392794588,2672.994223060436,0.12238490552618073,0.9400014638141906,15174.528214924205,0.9999537807901197,266147.922937849
10,1.0,2520,2172.9999999999995,2672.936638329609,2637.320682772808,2598.581646218419,2672.9896408927802,0.12238490552848767,0.9300025367261205,15173.80516654535,0.9999285781111469,266141.94910323987
10,1.0,2880,2172.9999999999995,2672.9040382114595,2632.21917736755,2593.51747541344,2672.982609635477,0.12238490552679285,0.9200041738620889,15172.815705264997,0.9998940872171973,266133.7742297614
10,1.0,3240,2172.9999999999995,2672.8608682190024,2627.118924130013,2588.433396183395,2672.972338985137,0.1223849055256536,0.9100065686959521,15171.505432972557,0.9998484097349831,266122.9489442293
10,1.0,3600,2172.9999999999995,2672.805140352892,2622.01990607932,2583.3428887868945,2672.957912257933,0.12238490552553695,0.9000099525041099,15169.814011050088,0.9997894387766474,266108.97484047693
10,1.0,3960,2172.9999999999995,2672.7346750951183,2616.9221663531184,2578.2528504906627,2672.938278912525,0.122384905525718,0.8900145982379629,15167.67528786149,0.99971486278025,266091.30554806825
10,1.0,4320,2172.9999999999995,2672.647115035614,2611.825800477146,2573.165625697777,2672.9122480151277,0.1223849055258141,0.8800208242180387,15165.01771253006,0.9996221791539527,266069.3501726531
