% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:17"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),Temperature (K)
4570,818.6686964579916,796.4376142147529,832.1837815552148
4571,818.6256813313678,796.397659589543,832.1386111213062
4572,818.5826710342059,796.3577094028324,832.09344563532
4573,818.5396655665065,796.3177636546211,832.0482850972573
4574,818.4966649282682,796.2778223449103,832.0031295071178
4575,818.4536691194933,796.2378854736992,831.9579788649021
4576,818.4106781401802,796.1979530409872,831.9128331706106
4577,818.3676919903294,796.158025046775,831.8676924242409
4578,818.3247106699403,796.1181014910629,831.8225566257943
4579,818.2817341790139,796.0781823738503,831.7774257752714
4580,818.2387625175496,796.0382676951375,831.732299872672
4581,818.195795685547,795.9983574549236,831.6871789179953
4582,818.152833683007,795.95845165321,831.6420629112419
4583,818.1098765099291,795.9185502899963,831.5969518524121
4584,818.0669241663131,795.8786533652823,831.5518457415051
4585,818.0239766521597,795.838760879068,831.5067445785226
4586,817.9810339674682,795.7988728313537,831.4616483634621
4587,817.9380961122396,795.7589892221376,831.4165570963258
4588,817.8951630864726,795.719110051423,831.371470777112
4589,817.8522348901677,795.6792353192075,831.3263894058209
4590,817.809311523325,795.639365025491,831.2813129824539
4591,817.7663929859449,795.5994991702751,831.2362415070114
4592,817.7234792780263,795.5596377535585,831.1911749794901
4593,817.6805703995701,795.5197807753419,831.1461133998929
4594,817.6376663505763,795.4799282356238,831.1010567682197
4595,817.594767131045,795.4400801344074,831.056005084469
4596,817.5518727409758,795.4002364716896,831.0109583486409
4597,817.5089831803681,795.3603972474714,830.9659165607369
4598,817.4660984492234,795.3205624617534,830.9208797207557
4599,817.4232185475404,795.2807321145349,830.8758478286984
4600,817.3803434753194,795.2409062058152,830.830820884564
4601,817.3374732325607,795.2010847355965,830.7857988883522
4602,817.2946078192639,795.1612677038767,830.7407818400648
4603,817.2517472354305,795.121455110657,830.6957697396996
4604,817.2088914810579,795.0816469559373,830.6507625872581
4605,817.1660405561483,795.0418432397166,830.60576038274
4606,817.1231944607005,795.0020439619959,830.5607631261457
4607,817.0803531947151,794.9622491227753,830.5157708174744
4608,817.0375167581918,794.9224587220541,830.4707834567256
4609,816.9946851511312,794.8826727598318,830.4258010439007
4610,816.9518583735322,794.8428912361102,830.3808235789991
4611,816.909036425395,794.8031141508881,830.3358510620199
4612,816.8662193067205,794.7633415041657,830.2908834929649
4613,816.8234070175083,794.7235732959432,830.2459208718325
4614,816.7805995577579,794.6838095262194,830.2009631986244
4615,816.73779692747,794.644050194997,830.156010473339
4616,816.6949991266441,794.6042953022727,830.1110626959761
4617,816.6522061552807,794.564544848049,830.0661198665373
4618,816.6094180133788,794.5247988323252,830.0211819850222
4619,816.5666347009401,794.4850572551003,829.9762490514292
4620,816.5238562179628,794.4453201163752,829.9313210657605
4621,816.4810825644479,794.4055874161503,829.8863980280142
4622,816.4383137403953,794.3658591544246,829.8414799381916
4623,816.3955497458045,794.3261353311989,829.7965667962924
4624,816.3527905806758,794.2864159464725,829.7516586023158
4625,816.31003624501,794.2467010002468,829.7067553562629
4626,816.2672867388059,794.2069904925199,829.6618570581336
4627,816.2245420620645,794.1672844232932,829.6169637079267
4628,816.1818022147846,794.127582792566,829.572075305644
4629,816.139067196967,794.0878856003382,829.5271918512836
4630,816.0963370086122,794.0481928466102,829.4823133448471
4631,816.0536116497187,794.008504531382,829.4374397863337
4632,816.0108911202877,793.968820654654,829.3925711757436
4633,815.9681754203194,793.9291412164254,829.347707513077
4634,815.9254645498127,793.8894662166961,829.3028487983327
4635,815.882758508768,793.8497956554668,829.2579950315131
4636,815.8400572971864,793.810129532737,829.2131462126167
4637,815.7973609150661,793.7704678485077,829.1683023416425
4638,815.7546693624084,793.7308106027773,829.1234634185925
4639,815.7119826392128,793.6911577955465,829.0786294434649
4640,815.6693007454794,793.651509426816,829.0338004162606
4641,815.6266236812078,793.6118654965845,828.98897633698
4642,815.583951446399,793.5722260048534,828.9441572056232
4643,815.5412840410519,793.5325909516221,828.8993430221884
4644,815.4986214651676,793.4929603368897,828.8545337866773
4645,815.455963718745,793.4533341606578,828.8097294990894
4646,815.4133108017846,793.4137124229252,828.7649301594255
4647,815.3706627142867,793.3740951236917,828.7201357676842
4648,815.3280194562502,793.3344822629583,828.6753463238663
4649,815.2853810276764,793.294873840725,828.6305618279719
4650,815.2427474285649,793.255269856991,828.5857822800003
4651,815.2001186589158,793.2156703117577,828.5410076799521
4652,815.1574947187285,793.1760752050227,828.4962380278275
4653,815.1148756080037,793.1364845367877,828.4514733236261
4654,815.0722613267409,793.0968983070542,828.4067135673474
4655,815.0296518749395,793.0573165158183,828.3619587589924
4656,814.9870472526014,793.017739163083,828.3172088985604
4657,814.9444474597248,792.9781662488471,828.272463986052
4658,814.9018524963111,792.9385977731104,828.2277240214667
4659,814.8592623623592,792.8990337358742,828.182989004805
4660,814.8166770578692,792.8594741371377,828.138258936066
4661,814.7740965828415,792.8199189769003,828.0935338152508
4662,814.7315209372761,792.7803682551631,828.0488136423578
4663,814.6889501211729,792.7408219719252,828.0040984173893
4664,814.6463841345325,792.7012801271878,827.9593881403435
4665,814.6038229773533,792.6617427209494,827.9146828112205
4666,814.5612666496367,792.6222097532111,827.8699824300218
4667,814.5187151513824,792.5826812239716,827.8252869967462
4668,814.4761684825896,792.5431571332327,827.780596511393
4669,814.4336266432598,792.5036374809937,827.7359109739635
4670,814.3910896333917,792.4641222672535,827.6912303844578
4671,814.3485574529856,792.4246114920137,827.6465547428747
4672,814.3060301020422,792.3851051552738,827.6018840492156
4673,814.2635075805608,792.3456032570334,827.5572183034783
4674,814.2209898885418,792.306105797292,827.512557505666
4675,814.1784770259848,792.2666127760507,827.4679016557756
4676,814.1359689928901,792.2271241933096,827.4232507538089
4677,814.0934657892572,792.1876400490665,827.3786047997658
4678,814.050967415087,792.1481603433253,827.3339637936456
4679,814.0084738703786,792.1086850760829,827.28932773545
4680,813.9659851551324,792.0692142473392,827.2446966251755
4681,813.9235012693483,792.0297478570972,827.2000704628252
4682,813.8810222130267,791.9902859053539,827.1554492483983
4683,813.8385479861676,791.9508283921102,827.1108329818937
4684,813.79607858877,791.9113753173672,827.0662216633131
4685,813.7536140208349,791.8719266811224,827.0216152926564
4686,813.7111542823619,791.8324824833777,826.9770138699225
4687,813.6686993733507,791.7930427241337,826.932417395111
4688,813.6262492938018,791.7536074033881,826.8878258682248
4689,813.5838040437156,791.7141765211423,826.8432392892603
4690,813.5413636230916,791.6747500773969,826.7986576582194
4691,813.4989280319296,791.6353280721507,826.7540809751011
4692,813.4564972702295,791.5959105054045,826.709509239907
4693,813.4140713379919,791.556497377158,826.6649424526353
4694,813.3716502352162,791.5170886874114,826.6203806132875
4695,813.3292339619028,791.4776844361639,826.5758237218631
4696,813.2868225180515,791.4382846234162,826.5312717783622
4697,813.2444159036628,791.3988892491687,826.4867247827838
4698,813.202014118736,791.3594983134203,826.4421827351289
4699,813.1596171632713,791.320111816173,826.397645635398
4700,813.1172250372691,791.2807297574237,826.3531134835888
4701,813.0748377407282,791.2413521371747,826.3085862797042
4702,813.0324552736507,791.2019789554254,826.2640640237421
4703,812.9900776360342,791.1626102121757,826.2195467157039
4704,812.9477048278811,791.1232459074267,826.1750343555879
4705,812.9053368491897,791.0838860411768,826.1305269433966
4706,812.8629736999605,791.0445306134253,826.0860244791274
4707,812.820615380193,791.0051796241754,826.0415269627822
4708,812.7782618898877,790.9658330734238,825.9970343943595
4709,812.735913229045,790.9264909611733,825.9525467738601
4710,812.6935693976649,790.8871532874211,825.9080641012852
4711,812.6512303957461,790.8478200521691,825.8635863766333
4712,812.6088962232899,790.808491255417,825.8191135999032
4713,812.5665668802953,790.7691668971645,825.7746457710973
4714,812.5242423667639,790.7298469774119,825.7301828902149
4715,812.4819226826945,790.6905314961591,825.6857249572549
4716,812.4396078280867,790.6512204534055,825.6412719722196
4717,812.3972978029416,790.611913849152,825.5968239351067
4718,812.3549926072584,790.5726116833978,825.5523808459166
4719,812.3126922410373,790.5333139561435,825.5079427046503
4720,812.2703967042788,790.494020667389,825.4635095113075
4721,812.2281059969819,790.454731817134,825.4190812658871
4722,812.1858201191474,790.4154474053786,825.3746579683905
4723,812.1435390707751,790.3761674321232,825.3302396188169
4724,812.1012628518652,790.3368918973677,825.2858262171673
4725,812.0589914624176,790.2976208011113,825.2414177634405
4726,812.0167249024317,790.2583541433553,825.1970142576365
4727,811.9744631719085,790.2190919240982,825.1526156997572
4728,811.9322062708474,790.1798341433413,825.1082220897991
4729,811.8899541992477,790.1405808010838,825.0638334277662
4730,811.8477069571107,790.1013318973266,825.0194497136561
4731,811.8054645444362,790.0620874320686,824.9750709474679
4732,811.7632269612236,790.0228474053102,824.9306971292041
4733,811.7209942074734,789.9836118170523,824.8863282588635
4734,811.6787662831849,789.9443806672933,824.8419643364462
4735,811.6365431883586,789.9051539560339,824.7976053619509
4736,811.5943249229952,789.865931683275,824.7532513353809
4737,811.5521114870934,789.8267138490155,824.7089022567335
4738,811.5099028806542,789.7875004532555,824.6645581260086
4739,811.4676991036762,789.7482914959951,824.6202189432079
4740,811.4255001561614,789.7090869772346,824.5758847083297
4741,811.3833060381086,789.6698868969737,824.5315554213753
4742,811.3411167495174,789.6306912552125,824.4872310823439
4743,811.2989322903893,789.5915000519512,824.4429116912355
4744,811.2567526607228,789.5523132871898,824.3985972480504
4745,811.2145778605185,789.5131309609272,824.3542877527894
4746,811.1724078897768,789.4739530731645,824.3099832054504
4747,811.1302427484962,789.4347796239028,824.265683606035
4748,811.088082436679,789.3956106131401,824.2213889545436
4749,811.0459269543239,789.3564460408761,824.1770992509751
4750,811.0037763014304,789.3172859071125,824.1328144953293
4751,810.9616304779993,789.2781302118492,824.088534687608
4752,810.9194894840301,789.2389789550847,824.0442598278092
4753,810.8773533195234,789.1998321368203,823.9999899159343
4754,810.8352219844792,789.1606897570559,823.9557249519813
4755,810.7930954788967,789.1215518157903,823.9114649359527
4756,810.7509738027765,789.0824183130252,823.8672098678469
4757,810.7088569561186,789.0432892487604,823.8229597476643
4758,810.6667449389228,789.0041646229938,823.7787145754053
4759,810.6246377511891,788.9650444357283,823.7344743510691
4760,810.5825353929177,788.9259286869612,823.6902390746563
4761,810.5404378641085,788.8868173766942,823.6460087461671
4762,810.4983451647614,788.847710504927,823.6017833656011
4763,810.4562572948765,788.8086080716598,823.5575629329579
4764,810.4141742544539,788.7695100768925,823.5133474482385
4765,810.3720960434931,788.7304165206242,823.4691369114425
4766,810.3300226619948,788.6913274028554,823.424931322569
4767,810.2879541099586,788.6522427235874,823.3807306816187
4768,810.2458903873847,788.6131624828183,823.3365349885918
4769,810.2038314942724,788.5740866805495,823.2923442434891
4770,810.1617774306231,788.53501531678,823.2481584463087
4771,810.1197281964356,788.4959483915104,823.203977597052
4772,810.0776837917105,788.45688590474,823.1598016957191
4773,810.0356442164478,788.4178278564694,823.1156307423084
4774,809.9936094706467,788.3787742466992,823.0714647368212
4775,809.9515795543076,788.3397250754281,823.0273036792576
4776,809.9095544674316,788.3006803426574,822.9831475696176
4777,809.8675342100171,788.2616400483856,822.9389964078997
4778,809.8255187820647,788.2226041926133,822.8948501941056
4779,809.783508183575,788.1835727753416,822.8507089282343
4780,809.7415024145475,788.14454579657,822.8065726102882
4781,809.6995014749813,788.1055232562966,822.7624412402632
4782,809.6575053648779,788.0665051545234,822.7183148181624
4783,809.6155140842371,788.0274914912497,822.6741933439849
4784,809.5735276330578,787.9884822664766,822.6300768177306
4785,809.5315460113412,787.9494774802025,822.5859652393993
4786,809.4895692190865,787.910477132428,822.5418586089907
4787,809.4475972562938,787.871481223154,822.4977569265067
4788,809.4056301229634,787.8324897523787,822.4536601919455
4789,809.3636678190956,787.7935027201032,822.4095684053075
4790,809.3217103446891,787.7545201263288,822.3654815665919
4791,809.2797576997458,787.7155419710527,822.3213996758012
4792,809.2378098842638,787.6765682542765,822.2773227329326
4793,809.1958668982447,787.6375989760004,822.2332507379876
4794,809.1539287416874,787.5986341362237,822.1891836909664
4795,809.1119954145919,787.5596737349471,822.1451215918669
4796,809.0700669169596,787.5207177721691,822.1010644406916
4797,809.0281432487885,787.4817662478922,822.0570122374394
4798,808.9862244100804,787.4428191621148,822.0129649821106
4799,808.9443104008341,787.4038765148359,821.9689226747048
4800,808.9024012210497,787.3649383060579,821.9248853152234
4801,808.8604968707278,787.3260045357791,821.880852903664
4802,808.8185973498684,787.2870752040005,821.8368254400284
4803,808.7767026584704,787.2481503107209,821.7928029243161
