% Model,LargeGraphiteBlockDischarge_v3_finemesh.mph
% Version,COMSOL 5.6.0.401
% Date,"Apr 30 2022, 12:31"
% Table,Accumulated Probe Table 2 - 
% hours (h),Time (s) (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_1","Temperature (K), outlet_T_2","Temperature (K), outlet_T_3","Temperature (K), outlet_T_4","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), block_2","Temperature (K), block_3","Temperature (K), block_4","Temperature (K), block_5","Temperature (K), Sn_block_1","Temperature (K), Sn_block_2","Temperature (K), Sn_block_3","Temperature (K), Sn_block_4","Temperature (K), Sn_block_5"
30,103400,2173.0000004290728,2173.0018712082824,2173.2781287545886,2181.5251500629142,2248.5309297490876,2423.9687778832867,2173.000560185359,2173.0959513614066,2176.575443746686,2213.3614710629786,2346.700546189232,2173.000464556195,2173.081457119259,2176.138285322525,2209.7879303529094,2337.271026393973
30,103500,2173.000000423061,2173.0018434102226,2173.2745192815783,2181.4380327877634,2248.0027485920846,2423.0021241797594,2173.0005518547027,2173.0946851477224,2176.537117546092,2213.0468268449354,2345.8659633966736,2173.000457652863,2173.0803791623016,2176.104398006117,2209.4968850228297,2336.459986653593
30,103600,2173.0000004171243,2173.001815957307,2173.270947781167,2181.3516076959345,2247.476930604461,2422.0354597209507,2173.0005436284873,2173.0934327537625,2176.4991183817983,2212.7339312743984,2345.0331518820626,2173.0004508341917,2173.079312999403,2176.0707963943096,2209.207480885111,2335.6509257622197
30,103700,2173.0000004112744,2173.0017889131996,2173.2674195835475,2181.265921474775,2246.9538645745533,2421.069421629478,2173.0005355212393,2173.092196140233,2176.461493649845,2212.42304401245,2344.2023877138963,2173.0004441153537,2173.0782604096075,2176.03752823059,2208.9199670931803,2334.8440175193045
30,103800,2173.0000004055114,2173.0017622557716,2173.263938374086,2181.1811106531422,2246.4336395714795,2420.1048164872705,2173.000527534537,2173.090975533789,2176.4242497337623,2212.1142089600994,2343.373732505297,2173.0004374977184,2173.0772215480765,2176.004607938942,2208.6343993861756,2334.0392580093603
30,103900,2173.0000003998525,2173.001736063149,2173.2605112120705,2181.097299553747,2245.9168455493177,2419.1403820902333,2173.0005196911325,2173.0897739881516,2176.387460910981,2211.8078374876795,2342.547637554316,2173.0004309963488,2173.0761988470517,2175.9720925196443,2208.3511719002227,2333.2372949158994
30,104000,2173.000000394265,2173.001710227243,2173.2571171290983,2181.014071069482,2245.4024217429414,2418.177062049638,2173.000511946085,2173.088585578566,2176.3509870662433,2211.5031815403836,2341.7233456066415,2173.0004245782893,2173.0751873464005,2175.939855830309,2208.0695590804703,2332.4371610398457
30,104100,2173.000000388758,2173.0016847743123,2173.253764470489,2180.931643957308,2244.8907727809406,2417.215076448347,2173.0005043131355,2173.087412165541,2176.3148734783927,2211.200495374662,2340.9011371991223,2173.0004182535663,2173.0741886658025,2175.90794330869,2207.7898119514753,2331.639111724807
30,104200,2173.000000383334,2173.0016596862415,2173.2504562835356,2180.8500803909656,2244.3819999500774,2416.2532078823106,2173.000496793672,2173.086253961153,2176.2791264079087,2210.899822769603,2340.0810795800007,2173.000412021177,2173.073202988909,2175.876356380555,2207.5119682500367,2330.8433984930284
30,104300,2173.000000378007,2173.001635045175,2173.247198312619,2180.769389968155,2243.8766766258336,2415.292536086117,2173.000489409033,2173.085113874413,2176.2438174911895,2210.6015677822547,2339.2636242312874,2173.0004059012513,2173.0722328753995,2175.845153139109,2207.236396264458,2330.050425686001
30,104400,2173.0000003727478,2173.001610689481,2173.2439768074446,2180.689369459976,2243.37381642451,2414.33322513019,2173.0004821169814,2173.083986262416,2176.208811477232,2210.30499482364,2338.4480016869124,2173.0003998584834,2173.071273395155,2175.814226414486,2206.9624265713846,2329.2593253282557
30,104500,2173.0000003675646,2173.001586665407,2173.2407976737345,2180.610135618847,2242.8736420661635,2413.3742166403727,2173.000474930474,2173.0828728802994,2176.1741520311257,2210.0103535301464,2337.6345012981765,2173.0003939016233,2173.070325957921,2175.783609517559,2206.690295213464,2328.4705329554686
30,104600,2173.000000362458,2173.0015630244125,2173.2376573231454,2180.531594198053,2242.3762072786126,2412.415890098274,2173.000467850821,2173.08177393459,2176.139845518641,2209.71768672042,2336.823187244217,2173.000388033748,2173.0693908278986,2175.753302331762,2206.4200361305384,2327.684046779297
30,104700,2173.0000003574446,2173.0015398486485,2173.234560226056,2180.4539234129616,2241.882199519537,2411.459949450598,2173.0004608981653,2173.0806921986778,2176.1059608646606,2209.427388961975,2336.014516013775,2173.0003822728413,2173.0684704697587,2175.7233801798016,2206.152017067783,2326.9001558345008
30,104800,2173.000000352494,2173.0015169431504,2173.2314983270585,2180.3769490284662,2241.390496969976,2410.5039744184155,2173.0004540327145,2173.0796223077805,2176.072367852713,2209.1387402813907,2335.2077097333336,2173.000376582579,2173.067560167803,2175.69371714695,2205.885555708351,2326.118343420455
30,104900,2173.0000003476152,2173.0014943681426,2173.228475540566,2180.3006541105474,2240.901349505872,2409.54874793549,2173.000447266635,2173.0785659331855,2176.039108726578,2208.851986289005,2334.4030580447447,2173.0003709749294,2173.066661364666,2175.664342761534,2205.6208568662187,2325.3387837005757
30,105000,2173.0000003428095,2173.001472140819,2173.2254909317912,2180.2250286050585,2240.4148421022874,2408.5955397846265,2173.0004406011394,2173.077523277235,2176.006189516946,2208.5671687695317,2333.6006213965766,2173.0003654526963,2173.0657743503434,2175.6352728177635,2205.3579649722374,2324.5613903348035
30,105100,2173.000000338089,2173.001450255567,2173.2225548913234,2180.150391771699,2239.931649516512,2407.6430061539118,2173.000434055232,2173.0764969622774,2175.9736761034696,2208.284675627846,2332.8008681096253,2173.000360028038,2173.0649013506377,2175.6065720763763,2205.09729585985,2323.786919917658
30,105200,2173.0000003334303,2173.001428637635,2173.2196491826967,2180.076351301346,2239.450858008769,2406.691338350333,2173.0004275913943,2173.0754818946175,2175.9414433627876,2208.0038006987147,2332.0030049820075,2173.00035467056,2173.0640379292995,2175.578115335696,2204.8381555270294,2323.0143989301473
30,105300,2173.0000003288374,2173.001407361622,2173.216776265369,2180.0029656676347,2238.972906283845,2405.7412048258248,2173.0004212210592,2173.0744796693066,2175.9095318535637,2207.724782571731,2331.2073257764896,2173.000349391462,2173.0631854499566,2175.549944698404,2204.580758826073,2322.2440378930505
30,105400,2173.0000003243135,2173.0013864159855,2173.213940643451,2179.930330451286,2238.497898838033,2404.7916900121254,2173.000414945434,2173.073490477566,2175.8779470017103,2207.4476602335535,2330.413898363785,2173.0003441907224,2173.0623440618006,2175.5220700041486,2204.325158698203,2321.4761072905017
30,105500,2173.0000003198716,2173.001365840175,2173.211151860779,2179.858531749047,2238.025995825817,2403.8434477146607,2173.000408782423,2173.072516805561,2175.846752483551,2207.172814248177,2329.6231934919774,2173.000339082521,2173.061515899918,2175.4945367965615,2204.071708857337,2320.7110827309484
30,105600,2173.0000003154846,2173.001345524838,2173.2083904242995,2179.7872552325907,2237.556235635266,2402.896841303406,2173.0004026967135,2173.071553816085,2175.8158280678745,2206.8995529962685,2328.834403221706,2173.0003340398234,2173.060696869325,2175.467245974388,2203.819732657327,2319.9479379167756
30,105700,2173.0000003111622,2173.0013254991304,2173.205662271186,2179.7166856312615,2237.0889914864792,2401.9509312553855,2173.0003966990957,2173.0706030208503,2175.7852126050607,2206.6281112071065,2328.047826849992,2173.00032907011,2173.059888201905,2175.4402351900735,2203.569476774677,2319.187136529779
30,105800,2173.0000003069044,2173.0013057664496,2173.202972580026,2179.646844274882,2236.6244569927007,2401.005672288458,2173.0003907906807,2173.069664592449,2175.7549115435186,2206.3585286768434,2327.2635308298018,2173.0003241734016,2173.059090068123,2175.4135028053806,2203.320993272278,2318.4287297973588
30,105900,2173.000000302722,2173.0012863986626,2173.200325548382,2179.577725813595,2236.1633656825566,2400.062966238728,2173.000384988214,2173.0687408893223,2175.724986474081,2206.091177215941,2326.4819896801896,2173.000319364998,2173.0583045657036,2175.387101004604,2203.074581495088,2317.6729539461826
30,106000,2173.0000002985935,2173.0012672480975,2173.197703731366,2179.509208165219,2235.704575228581,2399.120596924205,2173.000379258499,2173.0678273288627,2175.695321289067,2205.8253775563867,2325.7023895264188,2173.0003146166628,2173.0575276952377,2175.3609359775173,2202.8296336356243,2316.919300233387
30,106100,2173.000000294525,2173.001248349386,2173.195113295011,2179.4414002316103,2235.248294904561,2398.179047018711,2173.0003736117233,2173.0669253457827,2175.6659532836616,2205.561359986527,2324.9250320133538,2173.0003099364108,2173.05676070259,2175.3350345846516,2202.5863727376764,2316.1680294175926
30,106200,2173.0000002905167,2173.001229755888,2173.192557226152,2179.374205014568,2234.794562920706,2397.239846447491,2173.000368048921,2173.0660351058295,2175.636887835377,2205.2991638559847,2324.149977686746,2173.000305326342,2173.056003784575,2175.3093976840605,2202.3448216556985,2315.419048835439
30,106300,2173.000000286581,2173.0012115451623,2173.19004225383,2179.3077690604564,2234.3438901019467,2396.301858608242,2173.000362585942,2173.065158859945,2175.608183863998,2205.039153579838,2323.377710193544,2173.000300799691,2173.055258741488,2175.28408636917,2202.105348675403,2314.6730445290586
30,106400,2173.0000002826946,2173.0011935348334,2173.187554721153,2179.2419316516794,2233.8954668020788,2395.3648146557525,2173.000357191492,2173.064292248556,2175.5797296421197,2204.780664234624,2322.607403935154,2173.0002963292923,2173.0545219146375,2175.2589967643526,2201.867310010207,2313.92909574502
30,106500,2173.0000002788643,2173.001175760476,2173.1850961722394,2179.1766854162834,2233.4497598046123,2394.4296651084196,2173.0003518751305,2173.0634366320087,2175.5515613170032,2204.523920568415,2321.8393610325784,2173.0002919236645,2173.0537945012184,2175.234158028281,2201.6308855079296,2313.187372792873
30,106600,2173.0000002750917,2173.00115825888,2173.1826662486096,2179.1120563682657,2233.0069072473043,2393.4955325190062,2173.000346637824,2173.0625921731958,2175.5236839280656,2204.268958776175,2321.073648721138,2173.0002875840223,2173.053076601857,2175.209579617634,2201.396139594463,2312.4480917408764
30,106700,2173.000000271387,2173.001141076113,2173.1802767029453,2179.0482711237014,2232.567169885503,2392.5621468592312,2173.000341494483,2173.0617610021786,2175.4961539600886,2204.0161346642544,2320.310758296537,2173.0002833211483,2173.0523700352883,2175.185313010425,2201.1634407280762,2311.711751452077
30,106800,2173.0000002677284,2173.001124099989,2173.1779151594933,2178.984929206813,2232.1294775090073,2391.6307216320024,2173.0003364156332,2173.060938971613,2175.468864439248,2203.7647990647624,2319.5498498504394,2173.0002791117627,2173.051671276767,2175.1612562966584,2200.9321076527876,2310.9773485511123
30,106900,2173.0000002641236,2173.0011073691785,2173.175582098061,2178.922129198114,2231.694182104425,2390.700560332293,2173.0003314102773,2173.0601273751736,2175.4418500983143,2203.51517246833,2318.7912295588767,2173.000274963972,2173.0509813648105,2175.137444449556,2200.7023545498037,2310.2453195628136
30,107000,2173.0000002605834,2173.001090932133,2173.1732842982833,2178.8602001497743,2231.2620085574017,2389.7718250036946,2173.0003264942497,2173.0593284840465,2175.415171417893,2203.267640461463,2318.0354334735307,2173.000270890331,2173.05030224245,2175.1139361806486,2200.474576013769,2309.516260417226
30,107100,2173.0000002570873,2173.001074704396,2173.1710115208757,2178.798748103821,2230.8321160528903,2388.8446753175854,2173.0003216398686,2173.058538383293,2175.3887262160974,2203.021572638729,2317.281632588324,2173.0002668677876,2173.049630643254,2175.0906339692233,2200.2481725975654,2308.7891931550143
30,107200,2173.0000002536426,2173.001058721423,2173.1687653757867,2178.737820690231,2230.404711577538,2387.9186397901567,2173.000316855744,2173.057758321342,2175.3625481940066,2202.7771857150337,2316.530136938254,2173.0002629035857,2173.048967599331,2175.067568890592,2200.023361893808,2308.064513353233
30,107300,2173.000000250249,2173.0010429776266,2173.1665475136265,2178.6775326090287,2229.979744317683,2386.993755691635,2173.00031214277,2173.0569884480815,2175.3366416838985,2202.5345162745275,2315.7810122286746,2173.0002589979294,2173.048313257946,2175.0447457190685,2199.8002024234256,2307.3423094042555
30,107400,2173.0000002469155,2173.0010275134446,2173.1643676358926,2178.6179841605986,2229.5578724381025,2386.071851734711,2173.000307514368,2173.056230702127,2175.311059556518,2202.2939082122452,2315.0347478764393,2173.0002551620537,2173.047669345549,2175.0222058877903,2199.578957558389,2306.6228617034467
30,107500,2173.0000002436245,2173.001012241476,2173.162210483411,2178.558908285766,2229.1382489105154,2385.1504465761996,2173.0003029440054,2173.055481306063,2175.2857018293453,2202.054733412727,2314.2904971569983,2173.000251374673,2173.047032491558,2174.9998663971455,2199.3590380561873,2305.9055014072646
30,107600,2173.000000240382,2173.000997176877,2173.1600784500824,2178.500432439388,2228.7210569421372,2384.229772994457,2173.0002984397893,2173.0547414457196,2175.260600688726,2201.817203300512,2313.5485728311223,2173.00024764193,2173.046403698714,2174.9777576110205,2199.1406686954892,2305.190594898695
30,107700,2173.0000002371876,2173.000982328078,2173.157974294927,2178.4425243364103,2228.306384179774,2383.3114830097365,2173.000294002575,2173.054011256774,2175.235760643491,2201.581353148702,2312.809037169116,2173.0002439646773,2173.045783213102,2174.955880470308,2198.923879167078,2304.478136576729
30,107800,2173.0000002340503,2173.0009677655544,2173.1559034413544,2178.3852088958174,2227.89498044914,2382.3952172568193,2173.000289644978,2173.0532925775774,2175.2112327894797,2201.347517568287,2312.072389116961,2173.0002403539843,2173.0451725921757,2174.9342809536074,2198.708967919329,2303.768703563868
30,107900,2173.000000230953,2173.0009533839543,2173.153853755133,2178.3284225806906,2227.485561140138,2381.4800738161794,2173.000285342037,2173.0525818251735,2175.1869206844217,2201.1150830317074,2311.3377704073323,2173.0002367883044,2173.0445686851417,2174.9128753539994,2198.495380781957,2303.061353595124
30,108000,2173.0000002279003,2173.0009392003835,2173.1518304201586,2178.272202024462,2227.0783477058562,2380.566843760194,2173.0002811013815,2173.051880117333,2175.162855436515,2200.884257513316,2310.6054914240826,2173.0002332739286,2173.043972470984,2174.891687460932,2198.2832907388392,2302.356312304864
30,108100,2173.000000224894,2173.000925230235,2173.1498341687807,2178.216491360021,2226.6736622510907,2379.6550851058173,2173.0002769238054,2173.0511875815823,2175.1390414717325,2200.655075854768,2309.875618522225,2173.0002298121917,2173.0433840509468,2174.8707211794494,2198.0727184983084,2301.6537052553635
30,108200,2173.000000221941,2173.0009115185785,2173.147867135607,2178.161501912191,2226.2720130397497,2378.744722652941,2173.00027282119,2173.0505059802604,2175.115527411334,2200.4278657640475,2309.1486534212704,2173.0002264126424,2173.042804900846,2174.850022781579,2197.86401960201,2300.9540873959277
30,108300,2173.000000219025,2173.0008979691966,2173.1459224034315,2178.1069761336366,2225.872342458541,2377.8360499114538,2173.000268770042,2173.0498319060375,2175.0922206402843,2200.202026903026,2308.423729929621,2173.0002230554387,2173.0422322289896,2174.8295076581676,2197.6566246017205,2300.2564919361744
30,108400,2173.0000002161514,2173.000884613732,2173.1440031374646,2178.0529237177066,2225.47515736475,2376.928644419251,2173.0002647775345,2173.049166416118,2175.069151109846,2199.9777616861356,2307.7011644231056,2173.0002197469007,2173.0416668703283,2174.8092009118764,2197.450698011641,2299.5613324822825
30,108500,2173.000000213322,2173.0008714661685,2173.142106674806,2177.9994210449854,2225.08053506262,2376.022511538426,2173.00026084442,2173.048509637632,2175.0463228184176,2199.7551033393884,2306.9810242381586,2173.0002164877637,2173.041108889112,2174.7891084045627,2197.2462705202465,2298.868742458221
